Filing Date,Trade Date,Action Date,performance_check_month,performance_check_2_weeks,classification_check_month,classification_check_2_weeks,filing_check_month,Filing Quarter,Difference btw. filing and trade date,Ticker,Title,Delta own,Value,Title Conv.,Delta Own Conv.,Sector,One Month Prior Performance,2-Week Prior Performance,One Month Prior Market Performance,2-Week Prior Index Performance,One Month Prior Volatility Change,2-Week Prior Volatility Change,Number of Recent Transactions,Days Since Last Recent Transaction,Trade Day of Week,Filing Day of Week,Return if exited at the 75th percentile midpoint of daily price action,Return if exited at the 75th percentile open of daily price action,Days to midpoint exit,Days to open exit
2022-02-28,2022-02-28,2022-03-01,2022-01-31,2022-02-14,2022-03-29,2022-03-15,2021-12-01,1,3.34,SHW,"COB, Pres, CEO",1%,519100,0.0,0.01,Basic Materials,-0.10758365470374899,-0.06367086748603243,-0.028324959515468078,-0.02410140505310099,0.1422694414698655,0.1422694414698655,0,-1,0,0,-0.04137351572942351,-0.02317215616346007,4.0,3.0
2022-02-28,2022-02-28,2022-03-01,2022-01-31,2022-02-14,2022-03-29,2022-03-15,2021-12-01,1,3.33,OPK,"CEO, COB, 10%",0%,2315325,0.0,0.0,Healthcare,0.029999971389770508,0.0,-0.028324959515468078,-0.02410140505310099,0.1422694414698655,0.1422694414698655,3,13,0,0,0.1350482989293779,0.13504826059841532,12.0,16.0
2022-02-25,2022-02-25,2022-02-28,2022-01-28,2022-02-11,2022-03-28,2022-03-14,2021-11-30,1,1.59,MHK,"Pres, COO",7%,1357632,2.0,0.07,Consumer Cyclical,-0.06077790811560113,-0.07986928902420343,0.008705799448387971,-0.029365767597469714,0.23616237691774955,0.23616237691774955,0,-1,4,4,-0.0018418966384616167,-0.0014877210854278135,0.0,16.0
2022-02-24,2022-02-24,2022-02-25,2022-01-27,2022-02-10,2022-03-25,2022-03-11,2021-11-29,1,1.88,NMRK,"COB, 10%",1%,2103704,3.0,0.01,Real Estate,0.1960133353749811,0.10024454943328548,0.0009290605687299725,-0.03702645223031847,0.35444275973953315,0.35444275973953315,2,7,3,3,-0.03599755136561136,-0.034994163876337754,5.0,3.0
2022-02-24,2022-02-24,2022-02-25,2022-01-27,2022-02-10,2022-03-25,2022-03-11,2021-11-29,1,0.76,OEC,CEO,8%,607640,0.0,0.08,Basic Materials,-0.06143932769277037,-0.17532137700553188,0.0009290605687299725,-0.03702645223031847,0.35444275973953315,0.35444275973953315,1,85,3,3,0.02874039711408427,0.03708431534356264,13.0,13.0
2022-02-24,2022-02-24,2022-02-25,2022-01-27,2022-02-10,2022-03-25,2022-03-11,2021-11-29,1,2.71,AAT,"COB, CEO, 10%",0%,481338,0.0,0.0,Real Estate,0.04297432803578071,0.04950201667586953,0.0009290605687299725,-0.03702645223031847,0.35444275973953315,0.35444275973953315,10,6,3,3,0.018569061933851435,0.020879086798049364,16.0,7.0
2022-02-23,2022-02-23,2022-02-24,2022-01-26,2022-02-09,2022-03-24,2022-03-10,2021-11-26,1,1.86,FCFS,AFF Pres,405%,999900,5.0,4.05,Financial Services,0.055315445072737605,-0.008616919701276593,-0.027159323317972658,-0.05680664277270728,0.4254818543625017,0.4254818543625017,0,-1,2,2,-0.03166068507630573,-0.0248812531250849,17.0,17.0
2022-02-22,2022-02-22,2022-02-23,2022-01-25,2022-02-08,2022-03-23,2022-03-09,2021-11-24,1,5.38,USX,"Exec COB, 10%",2%,1004252,3.0,0.02,Industrials,-0.15823463899115423,-0.06009609873830717,-0.03232236509070513,-0.05681225048585402,0.34343872900698097,0.34343872900698097,0,-1,1,1,0.134347270052831,0.12801011015663769,4.0,20.0
2022-02-18,2022-02-18,2022-02-22,2022-01-24,2022-02-07,2022-03-22,2022-03-08,2021-11-23,1,2.77,ASAN,"Pres, CEO, Chair, 10%",6%,88029744,0.0,0.06,Technology,0.2704849202641359,0.23990204430262674,-0.011835691747677556,-0.04460749805803695,0.19593189221492976,0.19593189221492976,13,7,4,4,-0.17104211884903742,-0.13142312692078278,1.0,6.0
2022-02-18,2022-02-18,2022-02-22,2022-01-24,2022-02-07,2022-03-22,2022-03-08,2021-11-23,1,1.7,AAT,"COB, CEO, 10%",0%,483710,0.0,0.0,Real Estate,0.027288118486591326,0.027872483981591714,-0.011835691747677556,-0.04460749805803695,0.19593189221492976,0.19593189221492976,10,2,4,4,0.011069489822641075,0.013362506318241152,19.0,10.0
2022-02-18,2022-02-18,2022-02-22,2022-01-24,2022-02-07,2022-03-22,2022-03-08,2021-11-23,1,0.69,ALB,"COB, Pres, CEO",49%,999983,0.0,0.49,Basic Materials,-0.06850844066102026,-0.11776882508504728,-0.011835691747677556,-0.04460749805803695,0.19593189221492976,0.19593189221492976,0,-1,4,4,0.018602938546101018,0.020623974148688152,17.0,1.0
2022-02-17,2022-02-17,2022-02-18,2022-01-21,2022-02-04,2022-03-21,2022-03-07,2021-11-22,1,2.71,NMRK,"COB, 10%",1%,1649000,3.0,0.01,Real Estate,0.17402948028199103,0.13674661125234044,-0.027398648478943664,-0.02987423473061145,0.16743792450943748,0.16743792450943748,1,2,3,3,-0.010245533844732629,-0.0051290952692662406,8.0,6.0
2022-02-17,2022-02-17,2022-02-18,2022-01-21,2022-02-04,2022-03-21,2022-03-07,2021-11-22,1,2.71,RACY,"CEO, 10%",New,6537500,0.0,1.0,Financial Services,,,-0.027398648478943664,-0.02987423473061145,0.16743792450943748,0.16743792450943748,0,-1,3,3,,,,
2022-02-16,2022-02-16,2022-02-17,2022-01-20,2022-02-03,2022-03-18,2022-03-04,2021-11-19,1,2.7,AAT,"COB, CEO, 10%",0%,703600,0.0,0.0,Real Estate,0.00791256325663925,0.03705777629039581,-0.036744549780182975,-0.034208679100653276,0.2421565025546083,0.2421565025546083,10,44,2,2,0.00829479506387555,0.009279905476707597,12.0,15.0
2022-02-15,2022-02-15,2022-02-16,2022-01-19,2022-02-02,2022-03-17,2022-03-03,2021-11-18,1,1.87,TWOU,COO,14%,403886,2.0,0.14,Consumer Defensive,-0.3436905465418452,-0.40517237882882434,-0.02463367171174565,-0.020011512016669862,0.1266234469948598,0.1266234469948598,0,-1,1,1,0.07497469671078981,0.0719351617405571,15.0,8.0
2022-02-15,2022-02-15,2022-02-16,2022-01-19,2022-02-02,2022-03-17,2022-03-03,2021-11-18,1,4.72,NMRK,"COB, 10%",2%,4767220,3.0,0.02,Real Estate,0.10679003953168538,0.16353019388773846,-0.02463367171174565,-0.020011512016669862,0.1266234469948598,0.1266234469948598,0,-1,1,1,0.04457379845986757,0.04412644548502765,4.0,3.0
2022-02-15,2022-02-15,2022-02-16,2022-01-19,2022-02-02,2022-03-17,2022-03-03,2021-11-18,1,4.71,CTVA,CEO,New,2556763,0.0,1.0,Basic Materials,0.06256457090064764,0.07499485663655295,-0.02463367171174565,-0.020011512016669862,0.1266234469948598,0.1266234469948598,0,-1,1,1,0.027736516699013284,0.019132946174964006,12.0,8.0
2022-02-15,2022-02-15,2022-02-16,2022-01-19,2022-02-02,2022-03-17,2022-03-03,2021-11-18,1,1.38,OPK,"CEO, COB, 10%",0%,303569,0.0,0.0,Healthcare,-0.30296607879310083,0.05787783692245301,-0.02463367171174565,-0.020011512016669862,0.1266234469948598,0.1266234469948598,2,13,1,1,-0.021276611934263143,-0.03647412977217619,18.0,17.0
2022-02-14,2022-02-14,2022-02-15,2022-01-18,2022-02-01,2022-03-16,2022-03-02,2021-11-17,1,3.55,FLXS,"CFO, COO",11%,382859,1.0,0.11,Consumer Cyclical,-0.10873634856379831,-0.03920774397436407,-0.034793189040636135,-0.01073110979281832,0.04599109003461951,0.04599109003461951,0,-1,0,0,-0.07492677064098746,-0.06362485456843006,7.0,8.0
2022-02-11,2022-02-11,2022-02-14,2022-01-14,2022-01-31,2022-03-15,2022-03-01,2021-11-16,1,2.79,ASAN,"Pres, CEO, Chair, 10%",6%,79005992,0.0,0.06,Technology,0.11642282377413618,0.414212250073485,-0.05095317164501226,-0.006796377292700356,-0.0010578521156504274,-0.0010578521156504274,12,7,4,4,-0.016923604580352386,-0.007309694616906316,5.0,5.0
2022-02-11,2022-02-11,2022-02-14,2022-01-14,2022-01-31,2022-03-15,2022-03-01,2021-11-16,1,2.77,LOB,"Vice COB, EVP",1%,1001183,3.0,0.01,Financial Services,-0.23719419926400223,0.15852082572297427,-0.05095317164501226,-0.006796377292700356,-0.0010578521156504274,-0.0010578521156504274,1,0,4,4,0.02999191707971227,0.03061891826310113,8.0,4.0
2022-02-11,2022-02-11,2022-02-14,2022-01-14,2022-01-31,2022-03-15,2022-03-01,2021-11-16,1,2.77,LOB,CFO,179%,398382,1.0,1.79,Financial Services,-0.2371941531902024,0.15852097093985607,-0.05095317164501226,-0.006796377292700356,-0.0010578521156504274,-0.0010578521156504274,1,0,4,4,0.029991793027108003,0.03061879412526024,8.0,4.0
2022-02-10,2022-02-10,2022-02-11,2022-01-13,2022-01-28,2022-03-14,2022-02-28,2021-11-15,1,2.69,LDI,"CEO, 10%",3%,354255,0.0,0.03,Financial Services,-0.13929318559113527,-0.08000008874415503,-0.06652919113242574,0.019014433506517697,-0.09613478042302938,-0.09613478042302938,1,3,3,3,0.04764855580134538,0.04455448435304813,12.0,12.0
2022-02-10,2022-02-10,2022-02-11,2022-01-13,2022-01-28,2022-03-14,2022-02-28,2021-11-15,1,2.35,GHL,"COB, CEO, 10%",1%,360531,0.0,0.01,Financial Services,-0.027985982175664413,0.18021845231093003,-0.06652919113242574,0.019014433506517697,-0.09613478042302938,-0.09613478042302938,0,-1,3,3,-0.07269046552566774,-0.05552750416958862,5.0,5.0
2022-02-09,2022-02-09,2022-02-10,2022-01-12,2022-01-27,2022-03-11,2022-02-25,2021-11-12,1,1.67,LESL,CEO,5%,1999422,0.0,0.05,Consumer Cyclical,-0.06439306599811465,0.04250001907348633,-0.047479221722253016,0.028192613260676003,-0.25722271303319405,-0.25722271303319405,0,-1,2,2,-0.02357404851245668,-0.025758945346740458,13.0,4.0
2022-02-08,2022-02-08,2022-02-09,2022-01-11,2022-01-26,2022-03-10,2022-02-24,2021-11-11,1,1.71,AZEK,CFO,42%,393120,1.0,0.42,Industrials,-0.18936633884718715,-0.024824831984541565,-0.017553544879271403,0.04054731341374198,-0.3199318969319502,-0.3199318969319502,0,-1,1,1,-0.06973683076124707,-0.07244582686872043,3.0,4.0
2022-02-08,2022-02-08,2022-02-09,2022-01-11,2022-01-26,2022-03-10,2022-02-24,2021-11-11,1,1.7,RCKT,CEO,2%,381513,0.0,0.02,Healthcare,-0.05558307459493925,0.12007068528601193,-0.017553544879271403,0.04054731341374198,-0.3199318969319502,-0.3199318969319502,0,-1,1,1,0.005826303773368179,0.003178038980833267,3.0,3.0
2022-02-08,2022-02-08,2022-02-09,2022-01-11,2022-01-26,2022-03-10,2022-02-24,2021-11-11,1,4.55,NVCT,"COB, CEO",9%,1153145,0.0,0.09,Healthcare,,,-0.017553544879271403,0.04054731341374198,-0.3199318969319502,-0.3199318969319502,0,-1,1,1,,,,
2022-02-07,2022-02-07,2022-02-08,2022-01-10,2022-01-25,2022-03-09,2022-02-23,2021-11-10,1,4.75,PYPL,"Pres, CEO",4%,995842,0.0,0.04,Financial Services,-0.3525706479879921,-0.24743429386994872,-0.02874114654961918,0.03547347559997178,-0.3360173451172703,-0.3360173451172703,0,-1,0,0,-0.05127250197054872,-0.05222277202224919,4.0,6.0
2022-02-07,2022-02-07,2022-02-08,2022-01-10,2022-01-25,2022-03-09,2022-02-23,2021-11-10,1,4.71,LDI,"CEO, 10%",107%,5832930,0.0,1.07,Financial Services,-0.15682282819828477,-0.08810576259662947,-0.02874114654961918,0.03547347559997178,-0.3360173451172703,-0.3360173451172703,0,-1,0,0,0.10509143858605757,0.10182771827741696,15.0,15.0
2022-02-04,2022-02-04,2022-02-07,2022-01-07,2022-01-24,2022-03-08,2022-02-22,2021-11-09,1,2.74,ASAN,"Pres, CEO, Chair, 10%",6%,60187048,0.0,0.06,Technology,-0.20809714128131326,0.02215721927069591,-0.04550989896066942,0.029279368392476673,-0.18936170241547437,-0.18936170241547437,11,7,4,4,0.3129334967225276,0.2837617241435394,3.0,5.0
2022-02-02,2022-02-02,2022-02-03,2022-01-05,2022-01-20,2022-03-04,2022-02-17,2021-11-05,1,1.67,CHTR,COO,1%,1627886,2.0,0.01,Communication Services,-0.05016413840561384,0.04457561037764718,-0.06486026031113817,-0.015373823160445112,0.037936970661952445,0.037936970661952445,0,-1,2,2,0.012992781285802477,0.010737136305759405,6.0,5.0
2022-02-02,2022-02-02,2022-02-03,2022-01-05,2022-01-20,2022-03-04,2022-02-17,2021-11-05,1,1.51,WAL,"Vice COB, CFO",2%,498400,1.0,0.02,Financial Services,-0.1668691685343734,-0.15373102975087088,-0.06486026031113817,-0.015373823160445112,0.037936970661952445,0.037936970661952445,1,2,2,2,-0.0071731586212518544,-0.00798147102811575,9.0,6.0
2022-02-02,2022-02-02,2022-02-03,2022-01-05,2022-01-20,2022-03-04,2022-02-17,2021-11-05,1,1.3,OPK,"CEO, COB, 10%",0%,455009,0.0,0.0,Healthcare,-0.3147751615834669,-0.29670331570538044,-0.06486026031113817,-0.015373823160445112,0.037936970661952445,0.037936970661952445,1,6,2,2,0.07000001271565755,0.07000001271565755,3.0,4.0
2022-02-01,2022-02-01,2022-02-02,2022-01-04,2022-01-19,2022-03-03,2022-02-16,2021-11-04,1,176.7,HLBZ,"CEO, 10%",4%,3374000,0.0,0.04,Consumer Cyclical,-0.3413793435136419,-0.25825245388267193,-0.04477665637224792,0.000294265233547088,-0.04455020109245204,-0.04455020109245204,0,-1,1,1,0.10029945088773447,0.07185629212701143,0.0,7.0
2022-02-01,2022-02-01,2022-02-02,2022-01-04,2022-01-19,2022-03-03,2022-02-16,2021-11-04,1,1.34,NEE,"COB, Pres, CEO",3%,4998285,0.0,0.03,Utilities,-0.15188216667739868,-0.040844150853112014,-0.04477665637224792,0.000294265233547088,-0.04455020109245204,-0.04455020109245204,1,1,1,1,-0.008072824202411764,-0.010462356205806643,5.0,5.0
2022-01-31,2022-01-31,2022-02-01,2022-01-03,2022-01-18,2022-03-02,2022-02-15,2021-11-03,1,3.69,NEE,"EVP, Finance, CFO",15%,502810,1.0,0.15,Utilities,-0.1733033288537933,-0.05817066228444095,-0.04847076289714991,-0.018500809754324627,0.03682713730208331,0.03682713730208331,0,-1,0,0,-0.01595328013512893,-0.01832382828354745,6.0,6.0
2022-01-31,2022-01-31,2022-02-01,2022-01-03,2022-01-18,2022-03-02,2022-02-15,2021-11-03,1,0.69,WAL,"Pres, CEO",2%,548112,0.0,0.02,Financial Services,-0.08045441502987714,-0.18428377286085992,-0.04847076289714991,-0.018500809754324627,0.03682713730208331,0.03682713730208331,0,-1,0,0,-0.01600484185280317,-0.009902953235484421,8.0,2.0
2022-01-31,2022-01-31,2022-02-01,2022-01-03,2022-01-18,2022-03-02,2022-02-15,2021-11-03,1,4.68,VCNX,"Pres, CEO",106%,1999999,0.0,1.06,Healthcare,0.5242719379241334,0.45370369450545645,-0.04847076289714991,-0.018500809754324627,0.03682713730208331,0.03682713730208331,0,-1,0,0,0.051948042397636375,0.05194808110195212,4.0,2.0
2022-01-28,2022-01-28,2022-01-31,2021-12-30,2022-01-14,2022-03-01,2022-02-14,2021-11-02,1,2.83,ASAN,"Pres, CEO, Chair, 10%",7%,61206304,0.0,0.07,Technology,-0.27563834709713375,-0.1466666741099784,-0.05812824518568514,-0.026399458278290155,0.23470905868222036,0.23470905868222036,10,7,4,4,0.32564369972682683,0.2961895220203894,8.0,10.0
2022-01-28,2022-01-28,2022-01-31,2021-12-30,2022-01-14,2022-03-01,2022-02-14,2021-11-02,1,1.81,NFLX,Co-CEO,1%,20001609,0.0,0.01,Communication Services,-0.3031859876127476,-0.17476809351680672,-0.05812824518568514,-0.026399458278290155,0.23470905868222036,0.23470905868222036,0,-1,4,4,0.007749348169526106,0.01328456432488523,11.0,4.0
2022-01-28,2022-01-28,2022-01-31,2021-12-30,2022-01-14,2022-03-01,2022-02-14,2021-11-02,1,2.36,VZ,"COB, CEO",15%,998450,0.0,0.15,Communication Services,0.028471289712790712,-0.006717721173184427,-0.05812824518568514,-0.026399458278290155,0.23470905868222036,0.23470905868222036,0,-1,4,4,0.02294360486464262,0.01980195003645525,20.0,14.0
2022-01-27,2022-01-27,2022-01-28,2021-12-29,2022-01-13,2022-02-28,2022-02-11,2021-11-01,1,1.34,OPK,"CEO, COB, 10%",0%,1041817,0.0,0.0,Healthcare,-0.3917525555276882,-0.3429843656876035,-0.07450759064701362,-0.06373848798849555,0.5315614986353374,0.5315614986353374,0,-1,3,3,0.10689652847761849,0.10689652847761849,7.0,8.0
2022-01-24,2022-01-24,2022-01-25,2021-12-23,2022-01-10,2022-02-23,2022-02-08,2021-10-27,1,4.91,TETE,"CEO, 10%",19%,5325000,0.0,0.19,Financial Services,,,-0.07387600415623888,-0.06420361530399818,0.5914198145468746,0.5914198145468746,0,-1,0,0,,,,
2022-01-24,2022-01-24,2022-01-25,2021-12-23,2022-01-10,2022-02-23,2022-02-08,2021-10-27,1,3.78,AIB,"CEO, 10%",New,3456250,0.0,1.0,Financial Services,,,-0.07387600415623888,-0.06420361530399818,0.5914198145468746,0.5914198145468746,0,-1,0,0,,,,
2022-01-24,2022-01-24,2022-01-25,2021-12-23,2022-01-10,2022-02-23,2022-02-08,2021-10-27,1,0.73,STRR,"Exec COB, 10%",50%,1601750,3.0,0.5,Healthcare,-0.5551724415755291,-0.41363639368498556,-0.07387600415623888,-0.06420361530399818,0.5914198145468746,0.5914198145468746,1,41,0,0,0.054687495634425334,0.07031252764863956,1.0,12.0
2022-01-24,2022-01-24,2022-01-25,2021-12-23,2022-01-10,2022-02-23,2022-02-08,2021-10-27,1,3.38,LAZR,"Chairperson, Pres, CEO, 10%",New,892632,0.0,1.0,Consumer Cyclical,-0.25897124090030965,-0.2032154217782536,-0.07387600415623888,-0.06420361530399818,0.5914198145468746,0.5914198145468746,0,-1,0,0,0.2730345307303839,0.2641828261267623,13.0,11.0
2022-01-21,2022-01-21,2022-01-24,2021-12-22,2022-01-07,2022-02-22,2022-02-07,2021-10-26,1,2.84,ASAN,"Pres, CEO, Chair, 10%",7%,67971300,0.0,0.07,Technology,-0.31268067316247083,-0.11433200604519864,-0.05165836355280384,-0.061207125222746364,0.5062971810540806,0.5062971810540806,9,3,4,4,0.3453177342197401,0.3154264235881613,13.0,15.0
2022-01-19,2022-01-19,2022-01-20,2021-12-20,2022-01-05,2022-02-17,2022-02-03,2021-10-22,1,1.66,NSTS,Pres,New,300000,5.0,1.0,Financial Services,,,-0.022923325293403515,-0.06375540445230192,0.4991213011179499,0.4991213011179499,1,0,2,2,,,,
2022-01-19,2022-01-19,2022-01-20,2021-12-20,2022-01-05,2022-02-17,2022-02-03,2021-10-22,1,1.66,NSTS,CEO,New,300000,0.0,1.0,Financial Services,,,-0.022923325293403515,-0.06375540445230192,0.4991213011179499,0.4991213011179499,1,0,2,2,,,,
2022-01-18,2022-01-18,2022-01-19,2021-12-17,2022-01-04,2022-02-16,2022-02-02,2021-10-21,1,5.77,ASAN,"Pres, CEO, Chair, 10%",5%,47678117,0.0,0.05,Technology,-0.19612293181357054,-0.2650235262549625,-0.025736751074691026,-0.05656144190699737,0.43934826920482556,0.43934826920482556,8,7,1,1,0.08122111672458585,0.036077720452628484,15.0,15.0
2022-01-14,2022-01-14,2022-01-18,2021-12-16,2022-01-03,2022-02-15,2022-02-01,2021-10-20,1,0.76,ASO,"COB, Pres, CEO",5%,778200,0.0,0.05,Consumer Cyclical,-0.10214946819241995,-0.11744660641019654,-0.030094535021911523,-0.04207291282493689,0.2948863875890561,0.2948863875890561,0,-1,4,4,0.004039632289817607,0.012978937502563228,0.0,16.0
2022-01-14,2022-01-14,2022-01-18,2021-12-16,2022-01-03,2022-02-15,2022-02-01,2021-10-20,1,9.47,LBSR,"Pres, CEO, 10%",New,375357,0.0,1.0,Basic Materials,0.44551510407726247,0.444444334065477,-0.030094535021911523,-0.04207291282493689,0.2948863875890561,0.2948863875890561,0,-1,4,4,0.04497355832247612,0.03174601797994651,17.0,1.0
2022-01-13,2022-01-13,2022-01-14,2021-12-15,2021-12-30,2022-02-14,2022-01-31,2021-10-19,1,24.76,SHAPU,"CEO; CFO, VP Business, 10%",19%,9457150,0.0,0.19,,,,0.005691872018973258,-0.027403750622671315,0.1092486347021482,0.1092486347021482,0,-1,3,3,,,,
2022-01-11,2022-01-11,2022-01-12,2021-12-13,2021-12-28,2022-02-10,2022-01-27,2021-10-15,1,27.83,MACQ,"CEO, 10%",69%,5485645,0.0,0.69,,,,0.0034074886173439314,-0.01441774111500429,-0.00899886621108427,-0.00899886621108427,7,14,1,1,,,,
2022-01-11,2022-01-11,2022-01-12,2021-12-13,2021-12-28,2022-02-10,2022-01-27,2021-10-15,1,4.76,ASAN,"Pres, CEO, Chair, 10%",5%,45489978,0.0,0.05,Technology,-0.03169899751047361,-0.14054687293115609,0.0034074886173439314,-0.01441774111500429,-0.00899886621108427,-0.00899886621108427,7,5,1,1,-0.173564086744079,-0.1752577504927364,3.0,19.0
2022-01-10,2022-01-10,2022-01-11,2021-12-10,2021-12-27,2022-02-09,2022-01-26,2021-10-14,1,0.89,DOCU,"Pres, CEO",1%,2410267,0.0,0.01,Technology,-0.041281585950674535,-0.08297309603565864,0.005424837819952674,-0.00441919165872804,-0.0495612261346336,-0.0495612261346336,1,34,0,0,-0.0664947097394258,-0.07030791103088153,4.0,4.0
2022-01-10,2022-01-10,2022-01-11,2021-12-10,2021-12-27,2022-02-09,2022-01-26,2021-10-14,1,0.62,WOOF,"CEO, COB",9%,400821,0.0,0.09,Consumer Cyclical,-0.046983129962985926,-0.024797558979881236,0.005424837819952674,-0.00441919165872804,-0.0495612261346336,-0.0495612261346336,0,-1,0,0,0.03295582232910868,0.030607675992688006,15.0,14.0
2022-01-06,2022-01-06,2022-01-07,2021-12-08,2021-12-22,2022-02-07,2022-01-24,2021-10-12,1,2.84,ASAN,"Pres, CEO, Chair, 10%",5%,47869248,0.0,0.05,Technology,-0.16944780923760186,-0.23061453493149509,-0.002948303408775439,0.005735023236713976,-0.10836504693129012,-0.10836504693129012,6,3,3,3,-0.04218622740463689,-0.04210523844730516,1.0,6.0
2022-01-06,2022-01-06,2022-01-07,2021-12-08,2021-12-22,2022-02-07,2022-01-24,2021-10-12,1,1.63,OSAT,"COB, CEO, 10%",67%,2200002,0.0,0.67,,,,-0.002948303408775439,0.005735023236713976,-0.10836504693129012,-0.10836504693129012,0,-1,3,3,,,,
2022-01-05,2022-01-05,2022-01-06,2021-12-07,2021-12-21,2022-02-04,2022-01-21,2021-10-11,1,6.69,RMBL,"COO, 10%",4%,3323550,2.0,0.04,Consumer Cyclical,0.04361839412111168,0.12834943608511476,0.013834197300837263,0.02200015769655909,-0.11983841983875371,-0.11983841983875371,0,-1,2,2,-0.05110362632368072,-0.05278312732320828,2.0,3.0
2022-01-04,2022-01-04,2022-01-05,2021-12-06,2021-12-20,2022-02-03,2022-01-20,2021-10-08,1,1.88,BFI,Exec COB,4%,305876,3.0,0.04,Consumer Cyclical,-0.15912404247094653,-0.1138461186335637,0.03346472626805919,0.02456029516330267,-0.23792970230331692,-0.23792970230331692,0,-1,1,1,-0.10047093845896109,-0.09576132929925597,2.0,1.0
2022-01-04,2022-01-04,2022-01-05,2021-12-06,2021-12-20,2022-02-03,2022-01-20,2021-10-08,1,4.37,RETA,"COO, CFO",533%,419565,1.0,5.33,Healthcare,-0.6102931002009239,-0.027472565980538627,0.03346472626805919,0.02456029516330267,-0.23792970230331692,-0.23792970230331692,0,-1,1,1,-0.02226029298703199,-0.026883555715807674,6.0,18.0
2022-01-03,2022-01-03,2022-01-04,2021-12-03,2021-12-17,2022-02-02,2022-01-19,2021-10-07,1,4.81,ASAN,"Pres, CEO, Chair, 10%",7%,73701005,0.0,0.07,Technology,-0.02623581513180654,0.042707856231377135,0.04446023289453358,0.030314892866738313,-0.18309182491977619,-0.18309182491977619,6,12,0,0,-0.13763500922246097,-0.14843535086551687,3.0,8.0
2022-01-03,2022-01-03,2022-01-04,2021-12-03,2021-12-17,2022-02-02,2022-01-19,2021-10-07,1,4.7,AAT,"COB, CEO, 10%",0%,375800,0.0,0.0,Real Estate,0.0983604787152313,0.08959445004743037,0.04446023289453358,0.030314892866738313,-0.18309182491977619,-0.18309182491977619,12,5,0,0,0.009973781714803613,0.0076115978561541306,0.0,1.0
2022-01-03,2022-01-03,2022-01-04,2021-12-03,2021-12-17,2022-02-02,2022-01-19,2021-10-07,1,3.69,NILE,"Exec COB, 10%",3%,315652,3.0,0.03,Industrials,-0.17901232160458647,-0.14743583865419432,0.04446023289453358,0.030314892866738313,-0.18309182491977619,-0.18309182491977619,0,-1,0,0,-0.19565220395949337,-0.18840579084177222,5.0,3.0
2021-12-29,2021-12-29,2021-12-30,2021-12-01,2021-12-15,2022-01-31,2022-01-14,2021-10-05,4,2.72,AAT,"COB, CEO, 10%",0%,730544,0.0,0.0,Real Estate,0.07026367076379035,0.07173479958381797,0.03821791053484431,0.03068505297789367,-0.19768520288670147,-0.19768520288670147,11,7,2,2,0.0260944225405646,0.024626194442406643,0.0,0.0
